cpu_usage,memory_usage,requests_per_sec,latency_ms,failure_label
15.15,38.11,220.16,95.48,0
89.73,84.86,25.01,765.57,1
13.09,42.7,225.79,41.92,0
31.71,36.01,232.46,16.0,0
44.66,46.84,262.18,81.62,0
33.45,20.17,66.84,26.76,0
18.34,52.87,260.25,90.76,0
38.49,40.14,117.11,47.95,0
63.06,41.73,101.15,78.98,0
34.82,43.05,55.74,82.15,0
63.75,41.61,151.37,76.52,0
48.35,35.25,262.96,69.41,0
60.45,55.63,269.18,65.95,0
64.2,56.69,119.98,75.79,0
57.69,25.82,205.41,79.91,0
41.02,28.61,62.48,70.51,0
70.02,62.71,416.36,247.88,1
53.29,41.22,222.73,75.22,0
58.28,28.67,180.98,58.31,0
50.05,21.43,113.82,20.79,0
24.96,22.55,151.42,90.96,0
47.79,53.35,97.73,68.92,0
38.33,28.69,127.57,42.18,0
20.84,44.98,53.01,93.38,0
27.48,31.27,77.5,86.47,0
24.42,23.65,281.79,18.16,0
87.39,76.43,430.96,301.58,1
45.52,28.17,225.43,52.05,0
38.38,35.57,295.24,58.98,0
14.69,42.85,256.65,47.76,0
50.47,40.85,216.0,28.59,0
57.84,48.78,266.21,43.29,0
90.49,83.79,21.04,669.56,1
33.21,37.59,87.49,46.42,0
23.17,29.9,214.03,80.49,0
25.53,35.52,214.86,23.01,0
85.41,68.38,358.66,320.33,1
24.72,37.01,187.01,66.4,0
54.81,51.05,51.62,82.04,0
18.67,53.03,94.69,79.09,0
40.81,45.89,113.76,20.92,0
50.63,22.45,129.98,89.36,0
26.49,24.26,109.64,83.32,0
20.47,56.61,183.79,62.97,0
58.73,53.69,209.73,80.07,0
57.58,53.78,287.53,82.44,0
60.59,58.01,78.99,89.7,0
17.71,25.13,233.12,70.46,0
74.37,79.51,362.3,260.65,1
14.03,53.09,229.08,38.69,0
47.13,39.55,272.11,96.97,0
46.23,53.95,222.93,53.0,0
51.66,53.37,245.93,91.78,0
84.91,74.56,444.95,244.05,1
33.9,50.88,150.66,53.7,0
43.4,48.94,144.41,87.65,0
52.84,20.64,203.75,46.16,0
55.33,31.26,84.6,72.33,0
30.05,51.21,206.04,96.36,0
56.08,43.18,240.06,35.73,0
10.73,20.85,223.32,55.65,0
12.75,24.56,173.21,69.45,0
59.93,33.15,236.31,23.18,0
48.99,56.38,154.76,17.61,0
32.07,42.42,229.44,71.9,0
60.04,43.91,265.88,93.07,0
27.53,40.3,228.43,45.44,0
83.2,62.69,464.09,268.0,1
23.87,29.7,274.06,57.96,0
44.85,54.12,219.69,35.41,0
58.21,23.66,298.73,57.06,0
46.16,36.93,86.56,59.07,0
39.63,30.55,272.24,91.64,0
93.98,82.57,5.12,805.42,1
50.41,46.31,55.2,48.25,0
26.73,49.85,247.48,42.17,0
40.77,33.52,102.12,27.18,0
78.81,76.29,495.93,369.78,1
20.9,29.38,274.65,86.83,0
78.39,77.82,516.52,200.19,1
59.89,22.27,59.43,19.46,0
42.38,22.64,160.84,24.69,0
61.73,54.14,182.92,18.81,0
64.03,29.23,224.76,38.69,0
58.44,44.01,94.93,73.05,0
22.66,56.94,226.57,68.84,0
14.87,50.81,148.48,60.37,0
38.15,52.43,85.08,26.65,0
38.6,33.95,296.04,79.69,0
35.24,47.9,114.11,53.93,0
29.11,48.71,68.41,85.4,0
88.44,86.98,29.68,506.05,1
23.45,54.48,158.16,94.04,0
44.03,31.61,84.88,62.4,0
96.96,82.8,24.0,516.39,1
96.8,87.12,6.3,764.24,1
36.72,39.16,266.69,58.27,0
57.84,25.01,182.69,83.89,0
60.98,37.3,181.49,71.51,0
14.83,46.19,269.77,81.5,0
60.84,26.88,89.73,51.13,0
38.31,47.65,52.8,74.44,0
45.4,23.43,148.79,84.45,0
40.27,45.63,218.99,75.7,0
88.01,85.83,31.27,804.21,1
15.84,32.94,205.62,55.82,0
27.75,44.13,174.0,40.19,0
20.34,42.28,289.9,60.24,0
60.84,56.74,285.3,39.73,0
16.01,57.89,146.88,56.04,0
41.44,58.14,84.77,96.37,0
89.08,68.77,368.56,283.22,1
16.28,59.08,181.4,18.35,0
77.94,61.09,493.68,195.91,1
48.72,27.24,286.97,62.7,0
77.69,71.58,359.96,208.23,1
17.77,27.85,80.87,77.14,0
44.85,22.55,176.79,86.03,0
25.14,42.86,292.26,49.13,0
28.95,59.82,90.51,87.33,0
21.6,24.76,190.2,47.68,0
70.3,83.81,477.79,154.95,1
24.39,26.91,146.22,75.4,0
48.6,42.97,140.87,54.91,0
44.93,59.77,224.32,42.76,0
85.19,80.17,502.53,226.27,1
91.14,69.19,431.6,344.24,1
12.73,35.22,275.8,82.06,0
26.72,57.59,104.72,43.08,0
30.94,37.17,187.24,60.6,0
29.47,54.96,99.66,78.54,0
20.91,31.87,235.35,34.43,0
77.77,73.68,435.79,190.01,1
37.2,37.37,147.91,40.48,0
18.48,54.43,252.85,55.18,0
10.25,40.32,202.24,35.71,0
45.77,50.86,202.52,33.57,0
23.85,29.75,293.85,51.6,0
28.55,41.42,139.01,79.87,0
27.55,22.38,298.63,17.71,0
24.8,38.54,233.2,15.7,0
25.42,56.71,239.54,79.47,0
48.33,37.87,278.67,56.65,0
63.47,32.59,208.73,93.38,0
63.32,20.19,190.56,17.43,0
28.43,59.71,77.48,18.27,0
48.35,20.19,298.11,16.97,0
40.93,32.47,135.85,90.2,0
35.52,30.59,220.95,72.15,0
22.31,39.66,264.62,79.47,0
53.86,49.0,75.14,27.09,0
41.69,30.99,267.23,49.09,0
35.34,30.57,187.84,86.44,0
20.07,46.71,77.75,19.34,0
22.29,27.7,228.73,44.76,0
62.5,30.38,239.15,98.03,0
55.31,45.03,196.15,42.56,0
46.61,56.93,136.01,45.39,0
22.1,38.15,57.81,80.01,0
20.26,53.81,153.93,31.98,0
31.19,59.91,85.1,22.38,0
36.16,58.53,229.79,79.81,0
51.86,30.29,75.38,79.03,0
24.16,24.74,293.93,70.68,0
10.78,44.86,64.8,63.54,0
55.77,29.62,247.52,34.96,0
28.48,22.95,236.18,94.99,0
11.79,33.2,203.89,65.16,0
55.15,56.58,225.97,50.6,0
54.21,57.91,288.07,33.3,0
55.53,41.24,189.01,96.37,0
28.93,57.43,214.39,70.27,0
30.31,52.64,150.18,46.13,0
73.18,64.39,494.47,176.77,1
35.93,50.68,160.39,54.66,0
13.52,48.73,123.2,17.06,0
24.23,55.81,180.33,75.12,0
23.68,55.32,143.13,92.8,0
12.1,46.13,89.2,98.41,0
16.53,45.7,130.17,49.68,0
16.31,46.93,166.92,25.75,0
91.12,80.22,531.94,203.41,1
16.13,37.09,221.33,22.09,0
37.69,29.14,204.64,28.32,0
23.54,42.69,68.88,42.39,0
35.33,51.12,78.48,17.29,0
38.26,38.05,50.24,69.69,0
42.72,44.75,232.25,46.72,0
23.99,32.71,52.59,99.0,0
52.69,35.09,251.73,35.74,0
43.71,55.48,236.19,41.32,0
13.04,43.78,175.75,53.47,0
23.08,51.16,118.05,66.39,0
21.31,36.32,222.44,72.75,0
13.78,48.44,86.55,82.05,0
15.29,23.02,110.9,61.7,0
19.49,21.94,237.59,23.51,0
30.64,24.02,127.63,27.66,0
39.45,41.88,140.42,35.06,0
40.26,27.88,232.8,89.93,0
38.76,48.95,209.29,33.89,0
23.07,42.61,216.89,22.31,0
80.54,66.14,426.08,153.16,1
42.59,32.25,171.52,55.98,0
11.27,25.18,114.24,75.97,0
63.16,56.53,164.19,51.86,0
30.09,51.77,248.61,72.06,0
27.64,27.21,164.69,59.97,0
16.06,51.24,238.37,67.89,0
26.72,30.38,140.84,66.47,0
31.75,33.54,255.68,66.0,0
37.42,29.45,161.54,73.17,0
51.54,40.04,153.82,27.02,0
42.16,36.03,83.62,49.15,0
60.8,37.62,104.69,17.15,0
21.41,23.94,186.12,87.43,0
25.76,59.71,91.47,26.88,0
61.02,50.46,122.17,47.37,0
26.34,35.64,145.32,57.01,0
22.01,31.87,219.99,21.09,0
52.85,47.37,93.53,72.03,0
26.25,29.07,200.24,99.18,0
21.4,56.92,115.48,17.31,0
27.23,41.55,191.34,65.42,0
90.39,65.41,460.24,344.85,1
11.56,41.65,171.61,66.28,0
32.09,29.08,260.73,80.07,0
19.96,58.08,244.87,75.09,0
72.5,76.1,446.51,164.41,1
22.27,22.58,276.96,19.24,0
47.71,43.16,70.49,53.39,0
18.63,39.19,179.65,16.74,0
34.55,43.34,297.23,49.04,0
55.51,33.39,162.05,67.09,0
49.99,46.25,258.16,55.55,0
43.79,44.97,64.22,28.7,0
72.34,63.11,405.83,363.42,1
64.33,34.24,234.44,62.0,0
15.61,57.62,291.98,51.78,0
44.75,47.39,289.39,75.06,0
23.38,59.73,100.03,23.0,0
63.96,34.66,138.1,84.53,0
51.43,24.13,199.17,66.75,0
60.26,40.28,72.17,86.33,0
56.91,48.42,212.07,90.4,0
39.17,57.91,224.42,24.68,0
55.28,39.98,156.5,56.97,0
47.58,26.87,147.25,83.21,0
33.19,24.82,259.39,21.53,0
38.98,30.71,59.16,87.07,0
43.11,22.25,169.06,28.88,0
26.27,40.64,133.23,34.12,0
59.71,52.81,108.61,65.8,0
51.72,24.95,170.46,38.67,0
43.21,26.17,277.69,81.06,0
72.33,80.22,363.95,300.05,1
27.75,55.22,66.69,77.82,0
99.38,85.08,27.21,610.49,1
61.43,52.76,297.86,75.07,0
12.05,47.85,148.79,63.57,0
24.2,52.99,230.83,62.16,0
15.16,35.58,244.0,66.26,0
52.45,38.81,149.99,71.23,0
62.69,21.85,196.79,74.14,0
58.51,43.17,166.2,68.52,0
70.71,84.63,472.26,366.56,1
35.35,45.44,273.01,42.93,0
90.37,70.46,451.64,166.64,1
62.96,38.82,283.58,53.49,0
17.48,39.15,106.59,39.97,0
60.59,32.23,212.61,69.94,0
61.98,23.76,204.18,89.76,0
22.62,52.38,152.95,92.55,0
22.91,32.51,275.45,23.0,0
45.68,32.4,117.11,40.21,0
98.47,85.42,35.12,734.08,1
25.37,52.34,238.48,15.62,0
34.16,34.04,273.61,22.72,0
38.31,46.29,294.97,50.4,0
43.7,43.04,75.76,57.07,0
39.65,48.27,274.31,54.73,0
55.69,25.37,259.69,99.16,0
44.3,40.34,256.16,47.77,0
59.6,51.2,56.79,31.97,0
43.91,27.25,194.48,99.16,0
62.62,29.67,145.56,47.44,0
61.51,36.94,93.32,29.27,0
22.74,35.35,192.17,22.89,0
55.25,51.3,97.97,72.53,0
53.62,51.34,126.39,38.84,0
18.18,20.09,156.16,30.1,0
24.86,27.65,251.49,72.34,0
22.65,29.53,102.17,46.53,0
86.23,69.53,530.51,213.6,1
33.91,52.33,252.98,29.94,0
40.91,35.35,205.06,26.35,0
11.15,30.76,135.01,85.79,0
29.11,58.96,263.14,68.86,0
87.75,84.72,471.76,369.78,1
88.56,81.64,399.75,256.73,1
89.22,70.55,415.35,230.68,1
57.4,36.19,61.2,53.92,0
38.77,20.18,240.51,82.84,0
17.5,40.35,163.83,94.44,0
96.87,92.21,23.09,588.65,1
93.16,91.78,32.51,529.11,1
48.54,38.3,263.34,69.61,0
89.06,70.83,360.3,361.57,1
59.95,23.23,290.84,33.27,0
53.79,58.04,283.09,53.08,0
36.42,34.34,158.03,42.69,0
14.21,49.12,155.59,16.7,0
37.03,31.7,190.74,76.47,0
25.62,28.3,291.39,66.91,0
33.92,40.68,54.66,97.99,0
77.13,82.73,479.14,345.38,1
48.91,51.64,107.33,44.17,0
55.37,49.98,116.07,30.13,0
13.97,53.26,184.26,29.26,0
34.51,32.03,58.32,26.05,0
57.42,54.37,184.73,89.06,0
93.13,83.45,21.94,815.46,1
53.43,45.17,240.15,36.2,0
41.51,50.35,151.8,62.54,0
31.19,32.92,137.7,16.61,0
11.2,23.18,241.03,52.34,0
43.06,23.36,251.63,70.12,0
26.17,56.83,264.91,27.53,0
85.58,71.49,454.84,339.75,1
21.89,33.1,86.67,95.36,0
21.86,32.16,120.31,68.45,0
37.98,43.91,236.8,76.09,0
39.55,46.97,87.63,33.9,0
33.19,39.07,260.55,91.68,0
22.09,24.96,161.63,38.79,0
35.39,37.12,218.8,90.67,0
61.88,37.78,128.29,18.5,0
60.02,56.59,201.36,84.17,0
37.27,50.94,143.58,38.17,0
23.17,31.41,175.61,43.41,0
56.66,37.85,164.92,36.57,0
11.51,50.13,110.01,48.09,0
36.14,21.0,268.03,16.91,0
79.27,68.87,411.63,261.29,1
14.85,32.68,167.8,32.65,0
13.27,43.53,247.19,69.68,0
